CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,MPR_ACT,PSUSTRAT,WEIGHT
201700268807,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700268848,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700268848,0,1,3,40,3106,40,1,2,4,15,23.201763174
201700268961,0,1,3,75,1230,75,2,2,8,19,22.389819235
201700268963,0,1,3,75,1227,75,2,2,3,19,22.389819235
201700269117,0,1,3,83,2810,83,1,2,98,13,23.853715915
201700269140,0,1,3,35,2799,35,1,2,3,13,23.614015947
201700269140,0,2,3,35,2799,35,1,2,3,13,23.614015947
201700269288,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700269366,0,1,3,65,2851,65,1,2,3,13,23.546493198
201700269509,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700269641,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700269687,0,1,3,83,2810,83,1,2,8,13,23.853715915
201700269887,0,1,4,10,329,10,1,2,3,21,29.810851246
201700269989,0,1,4,41,159,41,1,2,3,22,25.079944223
201700270004,0,1,4,41,159,41,1,2,3,22,25.079944223
201700270143,0,1,4,41,161,41,1,2,3,22,25.079944224
201700270203,0,1,4,41,160,41,1,2,3,22,25.079944223
201700270257,0,1,4,10,322,10,1,2,3,21,29.810851247
201700270300,0,1,4,10,322,10,1,2,3,21,29.810851247
201700270314,0,1,4,10,322,10,1,2,3,21,29.810851247
201700270436,0,1,3,78,454,78,1,2,99,10,22.861949705
201700270546,0,1,3,78,453,78,1,2,3,10,23.532293102
201700270614,0,1,4,20,3019,20,2,2,3,25,25.652092772
201700270755,0,1,3,75,1230,75,2,9,3,19,147.45911235
201700270888,0,1,3,59,504,59,1,2,3,10,24.053779742
201700271006,0,1,3,59,500,59,1,2,3,10,24.053779742
201700271100,0,1,4,10,314,10,1,2,14,21,29.810851247
201700271157,0,1,4,10,314,10,1,2,3,21,29.810851247
201700271414,0,1,4,46,362,46,1,2,3,22,25.256335562
201700271511,0,1,4,46,362,46,1,2,6,22,23.909932325
201700271561,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700271577,0,1,2,67,1925,67,1,2,3,8,24.396735444
201700271833,0,1,3,51,1078,51,1,2,9,10,23.541237328
201700271846,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700272097,0,1,1,22,1260,22,2,2,3,5,23.169797841
201700272168,0,1,3,51,1079,51,1,2,3,10,23.541237328
201700272219,0,1,3,55,1070,55,2,2,5,17,23.499454749
201700272403,0,1,3,51,1079,51,1,2,3,10,23.541237328
201700273208,0,1,3,65,2857,65,1,2,3,13,23.546493198
201700273381,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700273388,0,1,3,83,2810,83,1,2,3,13,23.853715915
201700273454,0,1,3,62,543,62,2,2,3,18,22.750095988
201700273471,0,1,4,68,4056,68,1,2,3,23,31.102646209
201700273494,0,1,4,68,4056,68,1,2,3,23,31.102646209
201700273532,0,1,4,60,234,60,1,2,3,21,27.833767485
201700273622,0,1,4,56,206,206,1,2,6,20,27.561244315
201700273715,0,1,4,60,256,60,1,2,5,21,27.833767484
201700273807,0,1,4,49,262,49,1,2,3,21,27.015279103
201700273873,0,1,3,75,1230,75,2,2,5,19,22.389819235
201700274267,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700274312,0,1,3,83,2810,83,1,2,3,13,23.853715915
201700274417,0,1,1,76,2286,76,1,2,3,2,24.60487595
201700274417,0,2,1,76,2286,76,1,2,3,2,24.60487595
201700274477,0,1,4,46,362,46,1,2,5,22,25.256335562
201700274511,0,1,4,24,170,24,2,9,3,24,154.63934166
201700274655,0,1,1,76,2286,76,1,2,3,2,24.60487595
201700274739,0,1,1,76,2286,76,1,2,3,2,24.60487595
201700274754,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700274754,0,1,2,67,1919,67,1,2,4,8,23.019097849
201700274770,0,1,3,65,2851,65,1,2,3,13,23.546493198
201700274895,0,1,3,62,618,62,2,2,5,18,32.839536581
201700275184,0,1,2,77,641,77,2,2,3,9,37.93078298
201700275207,0,1,4,56,208,208,1,2,9,20,27.469416678
201700275428,0,1,4,46,362,46,1,2,3,22,25.256335562
201700275543,0,1,3,35,2799,35,1,2,3,13,23.614015947
201700275547,0,1,1,80,1800,80,1,2,6,2,24.147499322
201700275678,0,1,3,35,2792,35,1,2,9,13,41.132962907
201700275678,0,1,3,35,2792,35,1,2,11,13,41.132962907
201700275715,0,1,3,35,2792,35,1,2,8,13,41.132962907
201700275912,0,1,3,35,2793,35,1,2,8,13,23.614015947
201700276075,0,1,4,37,3200,37,2,2,5,24,22.060176098
201700276147,0,1,4,37,3200,37,2,2,3,24,22.060176098
201700276198,0,1,4,37,3200,37,2,2,3,24,22.060176098
201700276236,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700276369,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700276504,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700276639,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700276934,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700276971,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700277100,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700277161,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700277175,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700277252,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700277319,0,1,4,24,170,24,2,2,3,24,23.997437313
201700277383,0,1,3,62,543,62,2,2,6,18,22.750095988
201700277464,0,1,4,60,234,60,1,2,3,21,27.833767485
201700277708,0,1,3,48,87,48,1,2,5,12,23.857577604
201700277914,0,1,3,70,138,70,2,2,3,16,26.875292293
201700279544,0,1,3,17,1036,17,1,2,8,15,23.584141034
201700279566,0,1,3,35,2819,35,1,2,5,13,25.411503888
201700279673,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700279674,0,1,1,34,1678,34,1,2,3,1,25.29821519
201700279775,0,1,1,34,1678,34,1,2,3,1,25.29821519
201700279970,0,1,3,65,2855,65,1,2,3,13,23.546493198
201700280019,0,1,3,32,2782,32,2,2,3,17,50.913780654
201700280084,0,1,1,13,1207,13,1,2,9,3,24.157346062
201700280141,0,1,1,34,1688,34,1,2,3,1,25.298215189
201700280178,0,1,4,46,362,46,1,2,3,22,25.256335562
201700280181,0,1,1,34,1688,34,1,2,5,1,25.298215189
201700280203,0,1,1,34,1688,34,1,2,3,1,25.298215189
201700280564,0,1,1,34,1692,34,1,2,3,1,25.298215189
201700280564,0,2,1,34,1692,34,1,2,3,1,25.298215189
201700280683,0,1,3,70,138,70,2,2,8,16,26.875292293
201700280685,0,1,3,70,138,70,2,2,8,16,26.875292293
201700280772,0,1,3,62,542,62,2,2,9,18,22.750095987
201700280772,0,1,3,62,542,62,2,2,11,18,22.750095987
201700280772,0,1,3,62,542,62,2,2,12,18,22.750095987
201700280808,0,1,3,70,137,70,2,2,2,16,26.875292293
201700280808,0,1,3,70,137,70,2,2,8,16,26.875292293
201700280829,0,1,1,34,1692,34,1,2,3,1,25.298215189
201700280852,0,1,1,34,1692,34,1,2,3,1,25.298215189
201700280858,0,1,1,34,1692,34,1,2,16,1,25.298215189
201700280877,0,1,1,34,1692,34,1,2,3,1,25.298215189
201700280920,0,1,1,34,1684,34,1,2,3,1,25.298215189
201700281025,0,1,1,34,1684,34,1,2,3,1,25.298215189
201700281064,0,1,1,34,1695,34,1,2,3,1,25.29821519
201700281451,0,1,4,56,214,214,1,2,12,20,27.561244315
201700281624,0,1,3,17,1053,17,1,2,16,15,23.584141034
201700281933,0,1,3,51,1098,51,1,2,8,10,23.541237328
201700282025,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700282311,0,1,3,65,2851,65,1,2,3,13,23.546493198
201700282735,0,1,4,41,163,41,1,2,3,22,25.079944223
201700282827,0,1,4,41,163,41,1,2,3,22,25.079944223
201700282875,0,1,4,41,159,41,1,2,3,22,25.079944223
201700282890,0,1,3,33,1484,33,1,2,3,11,23.190145816
201700283053,0,1,4,46,336,46,1,2,5,22,25.256335563
201700283056,0,1,4,46,336,46,1,2,3,22,25.256335563
201700283264,0,1,4,41,159,41,1,2,3,22,25.079944223
201700283301,0,1,4,41,159,41,1,2,3,22,25.079944223
201700283506,0,1,4,60,245,60,1,2,3,21,27.833767484
201700283507,0,1,4,60,245,60,1,2,3,21,27.833767484
201700283554,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700283590,0,1,3,65,2851,65,1,2,9,13,23.546493198
201700283721,0,1,2,47,2034,47,2,2,1,9,37.230406861
201700283810,0,1,4,46,362,46,1,2,5,22,25.256335562
201700284011,0,1,1,13,1191,13,1,2,3,3,24.157346062
201700284063,0,1,3,17,1053,17,1,2,3,15,22.912320692
201700284184,0,1,4,60,234,60,1,2,3,21,27.833767485
201700284187,0,1,4,60,234,60,1,2,3,21,27.833767485
201700284221,0,1,1,13,1208,13,1,2,5,3,24.157346063
201700284273,0,1,3,51,1079,51,1,2,3,10,23.541237328
201700291330,0,1,4,56,209,209,1,2,3,20,27.561244315
201700291420,0,1,4,49,261,49,1,2,5,21,27.015279103
201700291808,0,1,3,78,466,78,1,2,8,10,23.532293102
201700291858,0,1,3,78,464,78,1,2,3,10,23.532293102
201700291941,0,1,3,78,469,78,1,2,3,10,23.532293102
201700291994,0,1,3,78,469,78,1,2,3,10,23.532293102
201700292158,0,1,3,12,455,12,1,2,3,12,23.507377501
201700292449,0,1,3,12,457,12,1,2,3,12,23.507377501
201700292558,0,1,3,12,457,12,1,2,3,12,23.507377501
201700292693,0,1,3,75,1223,75,2,2,14,19,22.389819235
201700294563,0,1,3,59,500,59,1,2,3,10,24.053779742
201700294687,0,1,3,28,432,28,1,2,3,11,23.441373985
201700295137,0,1,3,51,1117,51,1,2,5,10,23.541237328
201700295206,0,1,3,30,3296,30,1,2,3,14,24.34222027
201700295921,0,1,3,78,453,78,1,2,3,10,23.532293102
201700296284,0,1,3,59,505,59,1,2,3,10,24.053779742
201700296697,0,1,3,59,503,59,1,2,3,10,24.053779742
201700296953,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700297019,0,1,4,49,268,49,1,2,3,21,27.015279102
201700297041,0,1,4,49,268,49,1,2,3,21,27.015279102
201700297270,0,1,3,32,2802,32,2,2,5,17,22.555819082
201700297334,0,1,4,46,362,46,1,2,9,22,25.256335562
201700297527,0,1,3,52,610,52,2,2,5,18,30.482323559
201700297645,0,1,3,17,1053,17,1,2,5,15,23.584141034
201700297796,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700297902,0,1,3,55,1069,55,2,2,3,17,31.024505932
201700297952,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700297956,0,1,1,13,1208,13,1,2,5,3,24.157346063
201700298163,0,1,3,30,3296,30,1,2,3,14,24.34222027
201700298219,0,1,4,41,161,41,1,2,3,22,25.079944224
201700298488,0,1,3,12,456,12,1,2,8,12,23.507377501
201700298571,0,1,3,75,1227,75,2,2,5,19,22.389819235
201700298874,0,1,4,56,189,189,1,2,8,20,27.469416677
201700298874,0,1,4,56,189,189,1,2,12,20,27.469416677
201700299063,0,1,1,13,1208,13,1,2,3,3,24.157346063
201700299179,0,1,3,32,2800,32,2,2,8,17,69.430082309
201700299333,0,1,3,65,2851,65,1,2,5,13,23.546493198
201700299351,0,1,3,82,2168,82,2,2,99,19,23.014580738
201700299366,0,1,1,57,2591,57,1,2,3,3,74.763741832
201700299562,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700299628,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700299905,0,1,3,83,2810,83,1,2,98,13,23.853715915
201700300258,0,1,4,56,206,206,1,2,3,20,27.561244315
201700300280,0,1,4,64,306,64,1,2,5,23,26.743377229
201700300322,0,1,4,49,261,49,1,2,5,21,27.015279103
201700300354,0,1,4,49,4015,49,1,2,98,21,27.015279103
201700300533,0,1,3,78,453,78,1,2,3,10,23.532293102
201700300689,0,1,3,75,1230,75,2,2,3,19,22.389819235
201700301221,0,1,4,60,234,60,1,2,3,21,27.833767485
201700301234,0,1,2,29,966,29,1,2,6,7,22.605725216
201700301241,0,1,4,60,232,60,1,2,3,21,27.833767483
201700301422,0,1,3,83,2807,83,1,2,14,13,23.853715915
201700301526,0,1,4,46,362,46,1,2,3,22,25.256335562
201700301628,0,1,3,65,2851,65,1,2,8,13,23.546493198
201700301651,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700301840,0,1,3,51,1098,51,1,2,6,10,23.541237328
201700301873,0,1,1,15,2412,15,2,2,5,5,22.366102022
201700301889,0,1,3,83,2811,83,1,2,3,13,23.853715915
201700301924,0,1,1,15,2513,15,2,2,3,5,22.366102021
201700302024,0,1,1,13,1163,13,1,2,3,3,48.698112219
201700302055,0,1,1,13,1163,13,1,2,3,3,48.698112219
201700302218,0,1,1,34,1693,34,1,2,16,1,25.298215189
201700302257,0,1,1,34,1693,34,1,2,5,1,25.298215189
201700302298,0,1,1,34,1693,34,1,2,98,1,25.298215189
201700302317,0,1,3,33,1484,33,1,2,3,11,23.190145816
201700302381,0,1,4,64,307,64,1,2,3,23,26.743377229
201700302455,0,1,1,31,1721,31,1,2,3,2,100.87858945
201700302533,0,1,1,31,1710,31,1,2,5,2,24.503176566
201700302892,0,1,3,75,1230,75,2,2,3,19,22.389819235
201700302892,0,2,3,75,1230,75,2,2,3,19,22.389819235
201700303683,0,1,3,28,437,28,1,2,3,11,23.441373985
201700304023,0,1,3,28,437,28,1,2,3,11,23.441373985
201700304093,0,1,3,28,437,28,1,2,3,11,23.441373985
201700304378,0,1,3,28,448,28,1,2,3,11,23.441373985
201700304623,0,1,3,51,1078,51,1,2,5,10,23.541237328
201700304678,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700304825,0,1,2,26,721,26,2,2,11,9,46.370862764
201700304894,0,1,4,60,232,60,1,2,3,21,27.833767483
201700304968,0,1,3,83,2809,83,1,2,3,13,23.853715916
201700305084,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700305111,0,1,3,28,437,28,1,2,12,11,23.441373985
201700305146,0,1,4,46,353,46,1,2,98,22,25.172187344
201700305254,0,1,4,44,388,44,2,2,3,25,23.029361188
201700305350,0,1,4,10,314,10,1,2,3,21,29.810851247
201700305379,0,1,4,10,329,10,1,2,5,21,29.810851246
201700305387,0,1,4,10,314,10,1,2,3,21,29.810851247
201700305419,0,1,4,10,314,10,1,2,5,21,29.810851247
201700305547,0,1,3,33,1484,33,1,2,3,11,23.190145816
201700305824,0,1,1,31,1708,31,1,2,3,2,24.503176565
201700305897,0,1,3,38,573,38,1,2,3,14,23.612683469
201700306015,0,1,4,56,206,206,1,2,3,20,27.561244315
201700306015,0,2,4,56,206,206,1,2,3,20,27.561244315
201700306081,0,1,4,56,206,206,1,2,3,20,27.561244315
201700306173,0,1,3,40,3076,40,1,2,3,15,22.540835288
201700306247,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700306565,0,1,3,78,452,78,1,2,3,10,23.532293102
201700306701,0,1,3,40,3106,40,1,2,3,15,22.540835288
201700306814,0,1,3,12,455,12,1,2,5,12,23.507377501
201700307362,0,1,3,28,437,28,1,2,3,11,23.441373985
201700307420,0,1,3,28,440,28,1,2,5,11,23.441373985
201700307442,0,1,3,28,440,28,1,2,3,11,22.77362052
201700307704,0,1,3,53,2679,53,1,2,3,15,21.294462492
201700307785,0,1,3,82,2152,82,2,2,5,19,23.014580738
201700307827,0,1,3,82,2152,82,2,2,5,19,23.014580738
201700307952,0,1,2,67,1919,67,1,2,6,8,23.019097849
201700308019,0,1,3,83,2810,83,1,2,16,13,23.174216435
201700308615,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700308767,0,1,2,58,3248,58,1,2,11,6,22.499351782
201700308792,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700308946,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700309020,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700309393,0,1,4,60,234,60,1,2,3,21,27.833767485
201700309427,0,1,1,31,1709,31,1,2,3,2,24.503176565
201700309497,0,1,1,31,1709,31,1,2,5,2,24.503176565
201700309726,0,1,4,20,3019,20,2,2,3,25,27.204184219
201700310001,0,1,3,59,505,59,1,2,3,10,24.053779742
201700310683,0,1,3,48,87,48,1,2,3,12,23.857577604
201700311206,0,1,3,30,3296,30,1,2,3,14,24.34222027
201700311242,0,1,4,41,163,41,1,2,3,22,25.079944223
201700311678,0,1,3,12,457,12,1,2,3,12,23.507377501
201700311776,0,1,3,75,1230,75,2,2,3,19,22.389819235
201700312134,0,1,3,59,505,59,1,2,3,10,24.053779742
201700312455,0,1,3,28,432,28,1,2,3,11,23.441373985
201700312598,0,1,2,27,905,27,1,2,14,6,54.80731731
201700312802,0,1,3,63,2907,63,2,2,3,16,24.02965104
201700312836,0,1,1,31,1709,31,1,2,11,2,24.503176565
201700312953,0,1,3,63,2907,63,2,2,5,16,24.02965104
201700312954,0,1,3,63,2907,63,2,2,5,16,34.686561533
201700312959,0,1,1,31,1709,31,1,2,3,2,24.503176565
201700313083,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700313094,0,1,3,51,1098,51,1,2,5,10,23.541237328
201700313420,0,1,3,33,1482,33,1,2,5,11,23.190145816
201700313891,0,1,3,17,1053,17,1,2,6,15,23.584141034
201700314049,0,1,2,39,1361,39,1,2,6,7,22.342693485
201700314051,0,1,2,39,1374,39,1,10,3,7,197.70474107
201700314427,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700314497,0,1,4,60,245,60,1,2,3,21,27.833767484
201700314500,0,1,4,60,245,60,1,2,3,21,27.833767484
201700314514,0,1,4,60,245,60,1,2,5,21,27.833767484
201700314884,0,1,3,12,457,12,1,2,3,12,23.507377501
201700315387,0,1,1,50,1646,50,2,2,3,4,22.963618595
201700315420,0,1,4,46,369,46,1,2,5,22,48.831609694
201700315436,0,1,4,49,260,49,1,2,3,21,27.015279103
201700315468,0,1,4,49,260,49,1,2,9,21,27.015279103
201700315541,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700315647,0,1,3,40,3076,40,1,2,8,15,23.201763174
201700315963,0,1,3,40,3090,40,1,2,14,15,23.201763174
201700316285,0,1,3,83,2810,83,1,2,3,13,23.853715915
201700316484,0,1,3,51,1098,51,1,2,11,10,23.541237328
201700316548,0,1,3,38,573,38,1,2,6,14,23.612683469
201700316899,0,1,2,67,1919,67,1,2,3,8,30.427970241
201700316957,0,1,3,17,1053,17,1,9,3,15,155.11247467
201700316957,0,2,3,17,1053,17,1,9,14,15,155.11247467
201700317325,0,1,3,12,455,12,1,2,8,12,22.837743853
201700317442,0,1,2,77,641,77,2,2,6,9,37.93078298
201700317729,0,1,3,59,500,59,1,2,3,10,23.368581222
201700318096,0,1,3,83,2810,83,1,2,3,13,23.853715915
201700318491,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700318643,0,1,4,41,159,41,1,2,3,22,25.079944223
201700318782,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700319190,0,1,4,46,337,46,1,2,3,22,25.256335562
201700319350,0,1,4,46,337,46,1,2,3,22,25.256335562
201700319412,0,1,4,46,337,46,1,2,3,22,25.256335562
201700319419,0,1,4,41,159,41,1,2,3,22,25.079944223
201700319469,0,1,4,41,159,41,1,2,3,22,25.079944223
201700319488,0,1,4,46,337,46,1,2,3,22,25.256335562
201700319504,0,1,4,46,337,46,1,2,3,22,25.256335562
201700319754,0,1,4,56,209,209,1,2,3,20,27.561244315
201700319799,0,1,4,56,206,206,1,2,1,20,27.561244315
201700319799,0,1,4,56,206,206,1,2,3,20,27.561244315
201700319819,0,1,3,55,1055,55,2,2,5,17,23.499454749
201700319891,0,1,4,41,161,41,1,2,5,22,25.079944224
201700319939,0,1,4,49,261,49,1,2,8,21,27.015279103
201700320206,0,1,3,12,456,12,1,2,3,12,23.507377501
201700320333,0,1,3,75,1230,75,2,2,3,19,22.389819235
201700320842,0,1,4,56,211,211,1,2,3,20,27.561244315
201700321100,0,1,3,83,2810,83,1,2,98,13,23.853715915
201700321148,0,1,3,38,573,38,1,2,5,14,14.367047347
201700321230,0,1,2,27,893,27,1,2,3,6,22.513300365
201700321330,0,1,2,67,1919,67,1,2,9,8,23.019097849
201700322068,0,1,1,61,1573,61,1,2,3,1,63.74235844
201700322341,0,1,2,25,2092,25,1,2,3,8,77.680356036
201700322482,0,1,2,77,641,77,2,2,3,9,37.93078298
201700322483,0,1,2,77,641,77,2,2,5,9,37.93078298
201700322734,0,1,2,77,687,77,2,2,3,9,121.63315714
201700322744,0,1,2,77,625,77,2,2,3,9,45.51637135
201700322758,0,1,2,77,625,77,2,2,8,9,53.405100735
201700322915,0,1,4,49,262,49,1,2,3,21,27.015279103
201700323090,0,1,4,20,3019,20,2,2,3,25,25.652092772
201700323096,0,1,4,20,3011,20,2,2,3,25,36.486553165
201700323110,0,1,3,12,455,12,1,2,3,12,23.507377501
201700323146,0,1,3,12,457,12,1,2,14,12,23.507377501
201700323853,0,1,3,28,440,28,1,2,5,11,23.441373985
201700324020,0,1,1,76,2330,76,1,2,5,2,26.0334963
201700324040,0,1,1,76,2286,76,1,2,3,2,24.60487595
201700324506,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700324617,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700324706,0,1,1,81,3122,81,2,2,3,4,23.250034414
201700324861,0,1,2,25,2018,25,1,2,3,8,22.85235309
201700325376,0,1,3,30,3296,30,1,2,3,14,24.34222027
201700325645,0,1,3,12,457,12,1,2,3,12,23.507377501
201700325897,0,1,3,59,505,59,1,2,8,10,24.053779742
201700326444,0,1,4,41,162,41,1,2,3,22,25.079944224
201700326600,0,1,3,75,1230,75,2,2,8,19,22.389819235
201700326690,0,1,4,56,205,205,1,2,3,20,27.561244315
201700326712,0,1,4,56,205,205,1,2,3,20,27.561244315
201700326754,0,1,4,56,205,205,1,2,3,20,27.561244315
201700326809,0,1,4,56,205,205,1,2,3,20,27.561244315
201700327064,0,1,3,48,87,48,1,2,3,12,23.857577604
201700327299,0,1,3,70,136,70,2,2,3,16,26.875292293
201700327367,0,1,3,78,454,78,1,2,3,10,23.532293102
201700327499,0,1,3,78,453,78,1,2,3,10,23.532293102
201700328501,0,1,3,28,437,28,1,2,3,11,23.441373985
201700328592,0,1,3,28,448,28,1,2,3,11,23.441373985
201700328602,0,1,3,28,448,28,1,2,3,11,23.441373985
201700329047,0,1,2,27,893,27,1,2,3,6,22.513300365
201700329148,0,1,3,17,1053,17,1,10,3,15,207.22614591
201700329175,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700329197,0,1,3,38,573,38,1,2,11,14,23.612683469
201700329242,0,1,3,51,1078,51,1,2,14,10,23.541237328
201700329457,0,1,4,10,322,10,1,2,3,21,29.810851247
201700329464,0,1,4,10,322,10,1,2,3,21,29.810851247
201700329501,0,1,4,10,322,10,1,2,3,21,29.810851247
201700329544,0,1,4,10,322,10,1,2,3,21,29.810851247
201700329553,0,1,4,10,322,10,1,2,3,21,29.810851247
201700329557,0,1,1,76,2286,76,1,2,3,2,24.60487595
201700329822,0,1,1,72,1741,72,1,2,3,1,24.639399691
201700329841,0,1,3,33,1484,33,1,2,3,11,23.190145816
201700329868,0,1,1,72,1747,72,1,2,3,1,24.639399691
201700330717,0,1,4,10,314,10,1,2,3,21,29.810851247
201700330765,0,1,4,10,314,10,1,2,6,21,29.810851247
201700330824,0,1,4,60,234,60,1,2,3,21,27.833767485
201700330827,0,1,4,60,234,60,1,2,3,21,27.833767485
201700330893,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700330969,0,1,4,41,162,41,1,2,5,22,25.079944224
201700331198,0,1,3,40,3076,40,1,2,8,15,23.201763174
201700331198,0,2,3,40,3076,40,1,2,8,15,23.201763174
201700331311,0,1,3,40,3076,40,1,2,3,15,23.201763174
201700331851,0,1,4,41,159,41,1,2,8,22,25.079944223
201700332071,0,1,3,51,1098,51,1,2,11,10,23.541237328
201700332178,0,1,2,67,1919,67,1,7,9,8,127.60440987
201700332204,0,1,1,76,2286,76,1,2,5,2,24.60487595
201700332273,0,1,3,52,587,52,2,2,3,18,32.423201213
201700332317,0,1,4,46,336,46,1,2,3,22,25.256335563
201700332353,0,1,3,55,1069,55,2,2,3,17,31.024505932
201700332469,0,1,3,52,587,52,2,2,3,18,46.802567466
201700332522,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700332633,0,1,3,38,573,38,1,2,3,14,23.612683469
201700332688,0,1,4,56,209,209,1,2,11,20,27.561244315
201700332755,0,1,4,41,161,41,1,2,6,22,25.079944224
201700333025,0,1,3,78,469,78,1,2,3,10,23.532293102
201700333372,0,1,3,59,500,59,1,2,3,10,24.053779742
201700333433,0,1,3,28,437,28,1,2,3,11,23.441373985
201700333726,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700334054,0,1,2,27,892,27,1,2,2,6,22.513300365
201700334225,0,1,1,13,1208,13,1,2,5,3,24.157346063
201700334256,0,1,2,67,1930,67,1,2,3,8,30.34326674
201700334276,0,1,1,13,1208,13,1,2,5,3,24.157346063
201700334308,0,1,1,13,1208,13,1,2,3,3,24.157346063
201700334832,0,1,4,56,206,206,1,2,3,20,27.561244315
201700334832,0,2,4,56,206,206,1,2,3,20,27.561244315
201700335044,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700335172,0,1,3,75,1230,75,2,2,11,19,22.389819235
201700335247,0,1,4,56,211,211,1,2,3,20,27.561244315
201700335580,0,1,3,35,2819,35,1,2,6,13,25.411503888
201700335981,0,1,1,72,1747,72,1,2,3,1,24.639399691
201700335982,0,1,1,13,1207,13,1,2,3,3,24.157346062
201700336018,0,1,4,44,334,44,2,2,12,25,23.029361188
201700336032,0,1,1,72,1747,72,1,2,3,1,24.639399691
201700336063,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700336110,0,1,3,53,2679,53,1,2,5,15,20.687866176
201700336217,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700336249,0,1,4,56,206,206,1,2,3,20,27.561244315
201700336327,0,1,4,49,261,49,1,2,5,21,27.015279103
201700336519,0,1,3,12,457,12,1,2,3,12,23.507377501
201700336975,0,1,3,28,432,28,1,2,3,11,23.441373985
201700337244,0,1,3,32,2763,32,2,2,3,17,36.761297695
201700337583,0,1,4,41,159,41,1,2,3,22,25.079944223
201700337724,0,1,4,41,159,41,1,2,8,22,25.079944223
